isin;name;url;description_en;description_cs;ter;ter_numeric;fund_size;fund_size_numeric;fund_size_currency;fund_currency;fund_domicile;fund_provider;inception_date;distribution_policy;distribution_frequency;replication;legal_structure;index_name;investment_focus;sustainability;category;region;total_holdings;return_1y;return_3y;return_5y;return_ytd;volatility_1y;volatility_3y;volatility_5y;return_per_risk_1y;return_per_risk_3y;return_per_risk_5y;max_drawdown_1y;max_drawdown_3y;max_drawdown_5y;max_drawdown_inception;beta;correlation;tracking_error;information_ratio;primary_exchange;primary_ticker;total_exchanges;current_dividend_yield;current_dividend_yield_numeric;dividends_12m;dividends_12m_numeric;dividends_12m_currency;dividend_extraction_method;scraping_date;scraping_status;retry_count;holding_1_name;holding_1_weight;holding_2_name;holding_2_weight;holding_3_name;holding_3_weight;holding_4_name;holding_4_weight;holding_5_name;holding_5_weight;holding_6_name;holding_6_weight;holding_7_name;holding_7_weight;holding_8_name;holding_8_weight;holding_9_name;holding_9_weight;holding_10_name;holding_10_weight;country_1_name;country_1_weight;country_2_name;country_2_weight;country_3_name;country_3_weight;country_4_name;country_4_weight;country_5_name;country_5_weight;sector_1_name;sector_1_weight;sector_2_name;sector_2_weight;sector_3_name;sector_3_weight;sector_4_name;sector_4_weight;sector_5_name;sector_5_weight;exchange_1_name;exchange_1_currency;exchange_1_ticker;exchange_1_bloomberg;exchange_1_reuters;exchange_1_market_maker;exchange_2_name;exchange_2_currency;exchange_2_ticker;exchange_2_bloomberg;exchange_2_reuters;exchange_2_market_maker;exchange_3_name;exchange_3_currency;exchange_3_ticker;exchange_3_bloomberg;exchange_3_reuters;exchange_3_market_maker;exchange_4_name;exchange_4_currency;exchange_4_ticker;exchange_4_bloomberg;exchange_4_reuters;exchange_4_market_maker;exchange_5_name;exchange_5_currency;exchange_5_ticker;exchange_5_bloomberg;exchange_5_reuters;exchange_5_market_maker;rating;rating_score
DE000A0F5UJ7;iShares STOXX Europe 600 Banks UCITS ETF (DE);https://www.justetf.com/en/etf-profile.html?isin=DE000A0F5UJ7;The iShares STOXX Europe 600 Banks UCITS ETF (DE) seeks to track the STOXX® Europe 600 Banks index. The STOXX® Europe 600 Banks index tracks the European banking sector. The ETF's TER (total expense ratio) amounts to 0.47% p.a.. The iShares STOXX Europe 600 Banks UCITS ETF (DE) is the largest ETF that tracks the STOXX® Europe 600 Banks index. The ETF replicates the performance of the underlying index by full replication (buying all the index constituents). The dividends in the ETF are distributed to the investors (At least annually). The iShares STOXX Europe 600 Banks UCITS ETF (DE) is a very large ETF with 2,919m Euro assets under management. The ETF was launched on 25 April 2001 and is domiciled in Germany.;IShares Stoxx Europe 600 Banks UCITS ETF (DE) se snaží sledovat index Banks Stoxx® Europe 600. Index Banks Stoxx® Europe 600 sleduje sektor evropského bankovnictví. TER (celkový poměr nákladů) činí 0,47% P.A .. Ishares Stoxx Europe 600 Banks UCITS ETF (DE) je největší ETF, který sleduje index Banks Stoxx® Europe 600. ETF replikuje výkon podkladového indexu plnou replikací (nákup všech složek indexu). dividenday v ETF jsou distribuovány investorům (alespoň ročně). IShares Stoxx Europe 600 Banks UCITS ETF (DE) je velmi velký ETF s vedením 2 919 milionů euro. ETF byl spuštěn 25. dubna 2001 a má bydliště v Německu.;0.47%;0.47;EUR 2919m;2919.0;EUR;EUR;Germany;iShares;25 April 2001;;At least annually;Physical;Contractual;;Equity, Europe, Financials;;Akcie;Evropa;53.0;63.07;174.01;335.39;52.11;21.98;19.71;23.58;2.87;;;-19.83;;;;;;;;Bolsa Mexicana de Valores;-;5;4.13%;4.13;EUR 1.25;1.25;EUR;method2_regex;2025-09-17T21:56:24.465876;success;0;;;;;;;;;;;;;;;;;;;;;Other;35.69;United Kingdom;22.67;France;9.92;;;;;IT;6.73;;;;;;;;;gettex;EUR;EXV1;;;;Stuttgart Stock Exchange;EUR;EXV1;;;;Bolsa Mexicana de Valores;MXN;-;SX7PEXN MM;EXV1N.MX;;SIX Swiss Exchange;EUR;SX7PEX;SX7PEX SESX7PNAV;SX7PEX.SGSUKNAV.DE;;XETRA;EUR;EXV1;SX7PEX GYSX7PNAV;SX7PEX.DEGSUKNAV.DE;;3;60
DE000A0F5UK5;iShares STOXX Europe 600 Basic Resources UCITS ETF (DE);https://www.justetf.com/en/etf-profile.html?isin=DE000A0F5UK5;The iShares STOXX Europe 600 Basic Resources UCITS ETF (DE) seeks to track the STOXX® Europe 600 Basic Resources index. Der STOXX® Europe 600 Basic Resources index tracks the European basic resources sector. The ETF's TER (total expense ratio) amounts to 0.46% p.a.. The iShares STOXX Europe 600 Basic Resources UCITS ETF (DE) is the largest ETF that tracks the STOXX® Europe 600 Basic Resources index. The ETF replicates the performance of the underlying index by full replication (buying all the index constituents). The dividends in the ETF are distributed to the investors (At least annually). The iShares STOXX Europe 600 Basic Resources UCITS ETF (DE) has 247m Euro assets under management. The ETF was launched on 8 July 2002 and is domiciled in Germany.;Základní zdroje Ishares Stoxx Europe 600 UCITS ETF (DE) se snaží sledovat index základních zdrojů Stoxx® Europe 600. Der Stoxx® Europe 600 Index základních zdrojů sleduje sektor evropských základních zdrojů. TER (celkový poměr nákladů) ETF činí 0,46% P.A .. IShares Stoxx Europe 600 Základní zdroje UCITS ETF (DE) je největší ETF, který sleduje index základních zdrojů Stoxx® Europe 600. ETF replikuje výkon podkladového indexu plnou replikací (nákup všech složek indexu). dividenday v ETF jsou distribuovány investorům (alespoň ročně). Základní zdroje IShares Stoxx Europe 600 UCITS ETF (DE) má ve spravování aktiva 247 milionů EUR. ETF byl spuštěn 8. července 2002 a má bydliště v Německu.;0.46%;0.46;EUR 247m;247.0;EUR;EUR;Germany;iShares;8 July 2002;;At least annually;Physical;Contractual;;Equity, Europe, Basic Materials;;Akcie;Evropa;19.0;5.43;4.12;51.18;5.45;24.42;23.4;25.61;0.22;;;-27.45;;;;;;;;gettex;EXV6;3;2.84%;2.84;EUR 1.53;1.53;EUR;method2_regex;2025-09-17T21:56:32.051501;success;0;;;;;;;;;;;;;;;;;;;;;Other;34.82;United Kingdom;31.31;Switzerland;15.29;;;;;IT;5.66;Industrials;3.36;;;;;;;gettex;EUR;EXV6;;;;Stuttgart Stock Exchange;EUR;EXV6;;;;XETRA;EUR;EXV6;SXPPEX GYSXPPNAV;SXPPEX.DESXPPNAV.DE;;;;;;;;;;;;;;2;48
DE000A0H0728;iShares Diversified Commodity Swap UCITS ETF (DE);https://www.justetf.com/en/etf-profile.html?isin=DE000A0H0728;The iShares Diversified Commodity Swap UCITS ETF (DE) seeks to track the Bloomberg Commodity index. The Bloomberg Commodity index tracks the price of futures contracts on commodities, representing the following commodity sectors: energy, precious metals, industrial metals, livestock and agriculture. The ETF's TER (total expense ratio) amounts to 0.46% p.a.. The ETF replicates the performance of the underlying index synthetically with a swap. The iShares Diversified Commodity Swap UCITS ETF (DE) has 271m Euro assets under management. The ETF was launched on 7 August 2007 and is domiciled in Germany.;Ishares Diversified Commodity Swap UCITS ETF (DE) se snaží sledovat komoditní index Bloomberg. Index komodit Bloomberg sleduje cenu futures kontraktů na komodity, což představuje následující komoditní odvětví: energie, drahé kovy, průmyslové kovy, hospodářská zvířata a zemědělství. TER (celkový poměr nákladů) ETF činí 0,46% p.a. ETF replikuje výkon podkladového indexu synteticky s výměnou. Ishares Diversified Commodity Swap UCITS ETF (DE) má ve spravování 271 milionů euro aktiv. ETF byl spuštěn 7. srpna 2007 a má bydliště v Německu.;0.46%;0.46;EUR 271m;271.0;EUR;EUR;Germany;iShares;7 August 2007;;;Synthetic (Unfunded swap);Contractual;;Commodities, Broad market;;Akcie;Globální;;5.8;-14.0;62.46;-3.98;13.85;13.18;15.68;0.42;;;-15.92;;;;;;;;Extracted (method 1);EXXY;0;;;;;;;2025-09-17T21:56:37.600206;success;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;48
DE000A0H0744;iShares Dow Jones Asia Pacific Select Dividend 50 UCITS ETF (DE);https://www.justetf.com/en/etf-profile.html?isin=DE000A0H0744;The iShares Dow Jones Asia Pacific Select Dividend 50 UCITS ETF (DE) seeks to track the Dow Jones Asia/Pacific Select Dividend 50 index. The Dow Jones Asia/Pacific Select Dividend 50 index tracks the 50 highest dividend-paying stocks from developed countries in Asia/Pacific. The ETF's TER (total expense ratio) amounts to 0.31% p.a.. The iShares Dow Jones Asia Pacific Select Dividend 50 UCITS ETF (DE) is the cheapest ETF that tracks the Dow Jones Asia/Pacific Select Dividend 50 index. The ETF replicates the performance of the underlying index by full replication (buying all the index constituents). The dividends in the ETF are distributed to the investors (At least annually). The iShares Dow Jones Asia Pacific Select Dividend 50 UCITS ETF (DE) has 308m Euro assets under management. The ETF was launched on 27 March 2006 and is domiciled in Germany.;Ishares Dow Jones Asia Pacific Select dividenda 50 UCITS ETF (DE) se snaží sledovat index Dow Jones Asia/Pacific Select dividenda 50. Index dividenda 50 Dow Jones Asia/Pacifik sleduje 50 nejvyšších dividendaových akcií z rozvinutých zemí v Asii/Pacifiku. TER (celkový poměr nákladů) ETF činí 0,31% p.a. Ishares Dow Jones Asia Pacific Select dividenda 50 UCITS ETF (DE) je nejlevnější ETF, který sleduje index dividenda 50 Dow Jones Asia/Pacific. ETF replikuje výkon podkladového indexu plnou replikací (nákup všech složek indexu). dividenday v ETF jsou distribuovány investorům (alespoň ročně). Ishares Dow Jones Asia Pacific Select dividenda 50 UCITS ETF (DE) má spravující aktiva 308 milionů euro. ETF byl spuštěn 27. března 2006 a má bydliště v Německu.;0.31%;0.31;EUR 308m;308.0;EUR;EUR;Germany;iShares;27 March 2006;;At least annually;Physical;Contractual;;Equity, Asia Pacific, Dividend;;Akcie;US;50.0;14.34;35.39;71.21;8.37;14.33;13.37;13.13;1.0;;;-19.35;;;;;;;;gettex;EXXW;3;5.02%;5.02;EUR 1.32;1.32;EUR;method2_regex;2025-09-17T21:56:43.552689;success;0;;;;;;;;;;;;;;;;;;;;;Australia;39.12;Other;5.07;Japan;3.75;;;;;Financials;29.35;Materials;18.47;Real Estate;17.58;Industrials;11.79;IT;3.14;gettex;EUR;EXXW;;;;Stuttgart Stock Exchange;EUR;EXXW;;;;XETRA;EUR;EXXW;APSDEX GYAPSDNAV;DJAPSDEEX.DEDJAPSDENAV.DE;;;;;;;;;;;;;;2;52
DE000A0H0785;iShares Euro Government Bond Capped 1.5-10.5yr UCITS ETF (DE);https://www.justetf.com/en/etf-profile.html?isin=DE000A0H0785;The iShares Euro Government Bond Capped 1.5-10.5yr UCITS ETF (DE) seeks to track the iBoxx® EUR Liquid Sovereigns Capped 1.5-10.5 index. The iBoxx® EUR Liquid Sovereigns Capped 1.5-10.5 index tracks the largest and most liquid Euro denominated government bonds issued by eurozone governments. Time to maturity: 1.5-10.5 years. Rating: Investment Grade. Maximum weight per country: 20%. The ETF's TER (total expense ratio) amounts to 0.15% p.a.. The iShares Euro Government Bond Capped 1.5-10.5yr UCITS ETF (DE) is the only ETF that tracks the iBoxx® EUR Liquid Sovereigns Capped 1.5-10.5 index. The ETF replicates the performance of the underlying index by sampling technique (buying a selection of the most relevant index constituents). The interest income (coupons) in the ETF is distributed to the investors (At least annually). The iShares Euro Government Bond Capped 1.5-10.5yr UCITS ETF (DE) has 167m Euro assets under management. The ETF was launched on 11 July 2006 and is domiciled in Germany.;Vládní dluhopis Ishares Euro Limipped 1,5-10,5yr UCITS ETF (DE) se snaží sledovat index 1,5–10,5 INDEEIGN IMBOX® EUR. Indexová index IBOXX® EUR Liquid Sovereigns zakončila největší a nejvíce likvidší euro denominované vládní dluhopisy vydané vládami eurozóny. Čas do zralosti: 1,5-10,5 let. Hodnocení: Investiční třída. Maximální hmotnost na zemi: 20%. TER (celkový poměr výdajů) ETF činí 0,15% P.A .. Ishares Euro Government Bond omezený 1,5-10,5yr UCITS ETF (DE) je jediný ETF, který sleduje index IBOXX® EUR Liquid Sovereigns s omezením 1,5-10,5. ETF replikuje výkon základního indexu technikou vzorkování (nákup výběru nejdůležitějších složek indexu). Úrokové výnosy (kupóny) v ETF jsou distribuovány investorům (alespoň ročně). Vládní dluhopis Ishares Euro Limipped 1,5-10,5yr UCITS ETF (DE) má ve správě 167m euro aktiv. ETF byl spuštěn 11. července 2006 a má bydliště v Německu.;0.15%;0.15;EUR 167m;167.0;EUR;EUR;Germany;iShares;11 July 2006;;At least annually;Physical;Contractual;Government Bond;;;Dluhopisy;Evropa;25.0;1.47;6.47;-9.69;1.74;3.88;6.01;5.84;0.38;;;-3.33;;;;;;;;gettex;EXHF;3;1.49%;1.49;EUR 1.66;1.66;EUR;method2_regex;2025-09-17T21:56:49.377248;success;0;;;;;;;;;;;;;;;;;;;;;Other;35.22;France;16.52;Germany;12.06;;;;;IT;19.94;;;;;;;;;gettex;EUR;EXHF;;;;Stuttgart Stock Exchange;EUR;EXHF;;;;XETRA;EUR;EXHF;IB83EX GYIB83NAV;IB83EX.DEIB83NAV.DE;;;;;;;;;;;;;;3;58
DE000A0H08D2;iShares Nikkei 225 UCITS ETF (DE);https://www.justetf.com/en/etf-profile.html?isin=DE000A0H08D2;The iShares Nikkei 225 UCITS ETF (DE) seeks to track the Nikkei 225® index. The Nikkei 225® index tracks the 225 most actively traded stocks on the first section of the Tokyo Stock Exchange. The ETF's TER (total expense ratio) amounts to 0.51% p.a.. The ETF replicates the performance of the underlying index by full replication (buying all the index constituents). The dividends in the ETF are distributed to the investors (At least annually). The iShares Nikkei 225 UCITS ETF (DE) has 168m Euro assets under management. The ETF was launched on 5 July 2006 and is domiciled in Germany.;IShares Nikkei 225 UCITS ETF (DE) se snaží sledovat index Nikkei 225®. Index Nikkei 225® sleduje 225 nejaktivněji obchodovaných akcií na první části Tokio akcie Exchange. TER (celkový poměr nákladů) ETF činí 0,51% p.a. ETF replikuje výkon podkladového indexu plnou replikací (nákup všech složek indexu). dividenday v ETF jsou distribuovány investorům (alespoň ročně). Ishares Nikkei 225 UCITS ETF (DE) má ve správě aktiv 168 m euro. ETF byl spuštěn 5. července 2006 a má bydliště v Německu.;0.51%;0.51;EUR 168m;168.0;EUR;JPY;Germany;iShares;5 July 2006;;At least annually;Physical;Contractual;;Equity, Japan;;Akcie;Japonsko;225.0;11.71;37.98;44.68;7.46;22.21;20.46;19.29;0.53;;;-21.77;;;;;;;;Extracted (method 1);EXX7;0;0.99%;0.99;EUR 0.26;0.26;EUR;method2_regex;2025-09-17T21:56:56.085412;success;0;;;;;;;;;;;;;;;;;;;;;Japan;99.45;Other;0.55;;;;;;;Technology;24.54;Consumer Discretionary;19.98;Industrials;18.79;IT;2.23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;47
DE000A0H08E0;iShares STOXX Europe 600 Chemicals UCITS ETF (DE);https://www.justetf.com/en/etf-profile.html?isin=DE000A0H08E0;The iShares STOXX Europe 600 Chemicals UCITS ETF (DE) seeks to track the STOXX® Europe 600 Chemicals index. The STOXX® Europe 600 Chemicals index tracks the European chemical sector. The ETF's TER (total expense ratio) amounts to 0.46% p.a.. The iShares STOXX Europe 600 Chemicals UCITS ETF (DE) is the only ETF that tracks the STOXX® Europe 600 Chemicals index. The ETF replicates the performance of the underlying index by full replication (buying all the index constituents). The dividends in the ETF are distributed to the investors (At least annually). The iShares STOXX Europe 600 Chemicals UCITS ETF (DE) is a small ETF with 64m Euro assets under management. The ETF was launched on 8 July 2002 and is domiciled in Germany.;Ishares Stoxx Europe 600 Chemicals UCITS ETF (DE) se snaží sledovat index chemikálií Stoxx® Europe 600. Index chemikálií Stoxx® Europe 600 sleduje evropský chemický sektor. TER (celkový poměr výdajů) ETF činí 0,46% p.a. Ishares Stoxx Europe 600 Chemicals UCITS ETF (DE) je jediný ETF, který sleduje index chemikálií Stoxx® Europe 600. ETF replikuje výkon podkladového indexu plnou replikací (nákup všech složek indexu). dividenday v ETF jsou distribuovány investorům (alespoň ročně). Ishares Stoxx Europe 600 Chemicals UCITS ETF (DE) je malá ETF s řízením 64 milionů euro. ETF byl spuštěn 8. července 2002 a má bydliště v Německu.;0.46%;0.46;EUR 64m;64.0;EUR;EUR;Germany;iShares;8 July 2002;;At least annually;Physical;Contractual;;Equity, Europe, Basic Materials;;Akcie;Evropa;18.0;-8.32;15.18;17.87;0.07;15.99;15.01;16.44;;;;-17.56;;;;;;;;gettex;EXV7;3;2.14%;2.14;EUR 2.46;2.46;EUR;method2_regex;2025-09-17T21:57:01.812125;success;0;;;;;;;;;;;;;;;;;;;;;France;32.87;Germany;32.43;Switzerland;17.3;Other;8.82;Netherlands;8.58;IT;17.3;Industrials;7.03;;;;;;;gettex;EUR;EXV7;;;;Stuttgart Stock Exchange;EUR;EXV7;;;;XETRA;EUR;EXV7;SX4PEX GYSX4PNAV;SX4PEX.DEEUE15PNAV.DE;;;;;;;;;;;;;;2;49
DE000A0H08F7;iShares STOXX Europe 600 Construction & Materials UCITS ETF (DE);https://www.justetf.com/en/etf-profile.html?isin=DE000A0H08F7;The iShares STOXX Europe 600 Construction & Materials UCITS ETF (DE) seeks to track the STOXX® Europe 600 Construction & Materials index. The STOXX® Europe 600 Construction & Materials index tracks the European Construction and Materials sector. The ETF's TER (total expense ratio) amounts to 0.46% p.a.. The iShares STOXX Europe 600 Construction & Materials UCITS ETF (DE) is the only ETF that tracks the STOXX® Europe 600 Construction & Materials index. The ETF replicates the performance of the underlying index by full replication (buying all the index constituents). The dividends in the ETF are distributed to the investors (At least annually). The iShares STOXX Europe 600 Construction & Materials UCITS ETF (DE) is a large ETF with 944m Euro assets under management. The ETF was launched on 8 July 2002 and is domiciled in Germany.;Ishares Stoxx Europe 600 Construction & Materials UCITS ETF (DE) se snaží sledovat index konstrukce a materiálů Stoxx® Europe 600. Index stavebních a materiálů Stoxx® Europe 600 sleduje evropský sektor stavebnictví a materiálů. TER (celkový poměr nákladů) činí 0,46% P.A .. Ishares Stoxx Europe 600 Construction & Materials UCITS ETF (DE) je jediný ETF, který sleduje index konstrukce a materiálů Stoxx® Europe 600. ETF replikuje výkon podkladového indexu plnou replikací (nákup všech složek indexu). dividenday v ETF jsou distribuovány investorům (alespoň ročně). IShares Stoxx Europe 600 Construction & Materials UCITS ETF (DE) je velký ETF s managementem 944 milionů euro. ETF byl spuštěn 8. července 2002 a má bydliště v Německu.;0.46%;0.46;EUR 944m;944.0;EUR;EUR;Germany;iShares;8 July 2002;;At least annually;Physical;Contractual;;Equity, Europe, Industrials;;Akcie;Evropa;29.0;16.53;76.17;92.28;18.89;19.07;17.74;18.69;0.87;;;-17.1;;;;;;;;gettex;EXV8;3;1.44%;1.44;EUR 1.22;1.22;EUR;method2_regex;2025-09-17T21:57:07.556191;success;0;;;;;;;;;;;;;;;;;;;;;France;34.54;Switzerland;25.17;Other;23.24;Germany;6.78;;;Materials;23.89;IT;5.24;;;;;;;gettex;EUR;EXV8;;;;Stuttgart Stock Exchange;EUR;EXV8;;;;XETRA;EUR;EXV8;SXOPEX GYSXOPNAV;SXOPEX.DESD3PNAV.DE;;;;;;;;;;;;;;3;56
DE000A0H08G5;iShares STOXX Europe 600 Financial Services UCITS ETF (DE);https://www.justetf.com/en/etf-profile.html?isin=DE000A0H08G5;The iShares STOXX Europe 600 Financial Services UCITS ETF (DE) seeks to track the STOXX® Europe 600 Financial Services index. The STOXX® Europe 600 Financial Services index tracks the European financial services sector. The ETF's TER (total expense ratio) amounts to 0.46% p.a.. The iShares STOXX Europe 600 Financial Services UCITS ETF (DE) is the only ETF that tracks the STOXX® Europe 600 Financial Services index. The ETF replicates the performance of the underlying index by full replication (buying all the index constituents). The dividends in the ETF are distributed to the investors (At least annually). The iShares STOXX Europe 600 Financial Services UCITS ETF (DE) is a small ETF with 80m Euro assets under management. The ETF was launched on 8 July 2002 and is domiciled in Germany.;IShares Stoxx Europe 600 Financial Services UCITS ETF (DE) se snaží sledovat index finančních služeb Stoxx® Europe 600. Index finančních služeb Stoxx® Europe 600 sleduje sektor evropských finančních služeb. TER (celkový poměr výdajů) ETF činí 0,46% P.A .. IShares Stoxx Europe 600 Financial Services UCITS ETF (DE) je jediný ETF, který sleduje index finančních služeb Stoxx® Europe 600. ETF replikuje výkon podkladového indexu plnou replikací (nákup všech složek indexu). dividenday v ETF jsou distribuovány investorům (alespoň ročně). IShares Stoxx Europe 600 Financial Services UCITS ETF (DE) je malý ETF s 80m euro managementu. ETF byl spuštěn 8. července 2002 a má bydliště v Německu.;0.46%;0.46;EUR 80m;80.0;EUR;EUR;Germany;iShares;8 July 2002;;At least annually;Physical;Contractual;;Equity, Europe, Financials;;Akcie;Evropa;38.0;10.33;58.45;74.41;6.05;18.02;17.74;19.07;0.57;;;-19.68;;;;;;;;gettex;EXH2;3;1.64%;1.64;EUR 1.40;1.4;EUR;method2_regex;2025-09-17T21:57:13.573966;success;0;;;;;;;;;;;;;;;;;;;;;Switzerland;30.68;United Kingdom;27.73;Other;15.85;Germany;9.29;;;IT;1.9;;;;;;;;;gettex;EUR;EXH2;;;;Stuttgart Stock Exchange;EUR;EXH2;;;;XETRA;EUR;EXH2;SXFPEX GYSXFPNAV;SXFPEX.DESD3ENAV.DE;;;;;;;;;;;;;;2;49
DE000A0H08H3;iShares STOXX Europe 600 Food & Beverage UCITS ETF (DE);https://www.justetf.com/en/etf-profile.html?isin=DE000A0H08H3;The iShares STOXX Europe 600 Food & Beverage UCITS ETF (DE) seeks to track the STOXX® Europe 600 Food & Beverage index. The STOXX® Europe 600 Food & Beverage tracks the European Food & Beverages sector. The ETF's TER (total expense ratio) amounts to 0.46% p.a.. The iShares STOXX Europe 600 Food & Beverage UCITS ETF (DE) is the only ETF that tracks the STOXX® Europe 600 Food & Beverage index. The ETF replicates the performance of the underlying index by full replication (buying all the index constituents). The dividends in the ETF are distributed to the investors (At least annually). The iShares STOXX Europe 600 Food & Beverage UCITS ETF (DE) has 213m Euro assets under management. The ETF was launched on 8 July 2002 and is domiciled in Germany.;Ishares Stoxx Europe 600 Food & Beverage UCITS ETF (DE) se snaží sledovat index Stoxx® Europe 600 Food & Beverage. Stoxx® Europe 600 Food & Beverage sleduje evropský sektor potravin a nápojů. TER (celkový poměr výdajů) ETF činí 0,46% P.A .. Ishares Stoxx Europe 600 Food & Beverage UCITS ETF (DE) je jediným ETF, který sleduje index potravin a nápojů Stoxx® Europe 600. ETF replikuje výkon podkladového indexu plnou replikací (nákup všech složek indexu). dividenday v ETF jsou distribuovány investorům (alespoň ročně). Ishares Stoxx Europe 600 Food & Beverage UCITS ETF (DE) má ve spravování 213 milionů euro. ETF byl spuštěn 8. července 2002 a má bydliště v Německu.;0.46%;0.46;EUR 213m;213.0;EUR;EUR;Germany;iShares;8 July 2002;;At least annually;Physical;Contractual;;Equity, Europe, Consumer Staples;;Akcie;Evropa;27.0;-11.82;-15.73;-4.94;-2.83;14.17;12.51;13.49;;;;-14.0;;;;;;;;gettex;EXH3;3;2.46%;2.46;EUR 1.47;1.47;EUR;method2_regex;2025-09-17T21:57:18.291963;success;0;;;;;;;;;;;;;;;;;;;;;Switzerland;34.06;Other;24.7;France;14.61;United Kingdom;13.91;;;IT;34.06;;;;;;;;;gettex;EUR;EXH3;;;;Stuttgart Stock Exchange;EUR;EXH3;;;;XETRA;EUR;EXH3;SX3PEX GYSX3PNAV;SX3PEX.DEDJDVPNAV.DE;;;;;;;;;;;;;;2;48
DE000A0H08J9;iShares STOXX Europe 600 Industrial Goods & Services UCITS ETF (DE);https://www.justetf.com/en/etf-profile.html?isin=DE000A0H08J9;The iShares STOXX Europe 600 Industrial Goods & Services UCITS ETF (DE) seeks to track the STOXX® Europe 600 Industrial Goods & Services index. The STOXX® Europe 600 Industrial Goods & Services index tracks the European Industrial Goods & Services sector. The ETF's TER (total expense ratio) amounts to 0.46% p.a.. The iShares STOXX Europe 600 Industrial Goods & Services UCITS ETF (DE) is the only ETF that tracks the STOXX® Europe 600 Industrial Goods & Services index. The ETF replicates the performance of the underlying index by full replication (buying all the index constituents). The dividends in the ETF are distributed to the investors (At least annually). The iShares STOXX Europe 600 Industrial Goods & Services UCITS ETF (DE) has 412m Euro assets under management. The ETF was launched on 8 July 2002 and is domiciled in Germany.;Ishares Stoxx Europe 600 Industrial Goods & Services UCITS ETF (DE) se snaží sledovat index průmyslového zboží a služeb Stoxx® Europe 600. Index průmyslového zboží a služeb Stoxx® Europe 600 sleduje sektor evropského průmyslového zboží a služeb. TER (celkový poměr nákladů) činí 0,46% P.A .. Ishares Stoxx Europe 600 Industrial Goods & Services UCITS ETF (DE) je jediným ETF, který sleduje index průmyslového zboží a služeb Stoxx® Europe 600. ETF replikuje výkon podkladového indexu plnou replikací (nákup všech složek indexu). dividenday v ETF jsou distribuovány investorům (alespoň ročně). Ishares Stoxx Europe 600 Industrial Goods & Services UCITS ETF (DE) má 412 milionů euro. ETF byl spuštěn 8. července 2002 a má bydliště v Německu.;0.46%;0.46;EUR 412m;412.0;EUR;EUR;Germany;iShares;8 July 2002;;At least annually;Physical;Contractual;;Equity, Europe, Industrials;;Akcie;Evropa;110.0;25.51;88.94;100.08;21.84;19.49;17.34;18.62;1.31;;;-19.25;;;;;;;;Bolsa Mexicana de Valores;-;4;1.31%;1.31;EUR 1.38;1.38;EUR;method2_regex;2025-09-17T21:57:24.204338;success;0;Meta;4.3;;;;;;;;;;;;;;;;;;;Other;34.26;Germany;19.84;France;19.04;United Kingdom;16.53;Netherlands;10.33;IT;16.53;Technology;4.37;;;;;;;gettex;EUR;EXH4;;;;Stuttgart Stock Exchange;EUR;EXH4;;;;Bolsa Mexicana de Valores;MXN;-;SXNPEXN MM;SXNPEXN.MX;;XETRA;EUR;EXH4;SXNPEX GYSXNPNAV;SXNPEX.DEDJCHOS50NAV.DE;;;;;;;;2;52
